type_elec,year,month,round (en procesos a una sola vuelta = 1) o Número de pregunta en Referéndum,Código de la Comunidad Autónoma o 99 si se trata del Total Nacional del C.E.R.A.,Código I.N.E. de la provincia o 99 si se trata del Total Nacional o Autonómico del C.E.R.A.,Código I.N.E. del municipio (999 = C.E.R.A.),"Número de distrito municipal en su caso o 01 si el municipio no tiene distritos (distrito único). En el caso de datos procedentes del C.E.R.A., llevará el número del ‘Distrito Electoral’ a que correspondan o 09 si el ámbito de dicho distrito coincide con el de la provincia.","Código de la sección (tres dígitos seguidos de un espacio, letra mayúscula u otro dígito)",Código de la mesa (una letra mayúscula identificando la mesa o una ‘U’ en caso de mesa única),Censo del I.N.E.,Censo de escrutinio o censo C.E.R.A.,Censo C.E.R.E. en escrutinio (Residentes Extranjeros),Total votantes C.E.R.E. (Residentes Extranjeros),Votantes del primer avance de participación,Votantes del segundo avance de participación,Votos en blanco,Votos nulos,Votos a candidaturas,Votos afirmativos en Referéndum o ceros en otros procesos electorales,Votos negativos en Referéndum o ceros en otros procesos electorales,Datos oficiales (Si/No)
2,1982,10,1,9,17,114,5,0004,C,523,523,0,0,0,0,1,3,417,0,0,N
2,1982,10,1,9,17,117,2,0001,B,599,599,0,0,0,0,2,3,485,0,0,N
2,1982,10,1,9,17,117,2,0002,A,524,524,0,0,0,0,6,4,446,0,0,N
2,1982,10,1,9,17,117,2,0002,B,522,522,0,0,0,0,2,5,458,0,0,N
2,1982,10,1,9,17,118,1,0002,A,621,621,0,0,0,0,2,2,502,0,0,N
2,1982,10,1,9,17,118,1,0003,A,761,761,0,0,0,0,1,19,577,0,0,N
2,1982,10,1,9,17,118,1,0003,B,668,668,0,0,0,0,2,4,530,0,0,N
2,1982,10,1,9,17,132,1,0002,A,234,234,0,0,0,0,0,0,185,0,0,N
2,1982,10,1,9,17,136,1,0001,A,183,183,0,0,0,0,0,6,128,0,0,N
2,1982,10,1,9,17,147,2,0002,B,594,594,0,0,0,0,1,9,491,0,0,N
2,1982,10,1,9,17,147,3,0004,B,601,601,0,0,0,0,0,20,485,0,0,N
2,1982,10,1,9,17,147,4,0001,A,969,969,0,0,0,0,3,28,659,0,0,N
2,1982,10,1,9,17,154,1,0001,A,33,33,0,0,0,0,0,0,22,0,0,N
2,1982,10,1,9,17,168,1,0001,A,249,249,0,0,0,0,0,4,207,0,0,N
2,1982,10,1,9,17,174,1,0001,A,198,198,0,0,0,0,0,0,141,0,0,N
2,1982,10,1,9,8,307,1,0002,A,1415,1415,0,0,0,0,2,18,1154,0,0,N
2,1982,10,1,9,8,307,1,0007,B,648,648,0,0,0,0,3,18,531,0,0,N
2,1982,10,1,9,8,307,3,0002,A,886,886,0,0,0,0,2,6,734,0,0,N
2,1982,10,1,9,8,307,4,0004,A,883,883,0,0,0,0,6,2,800,0,0,N
2,1982,10,1,9,17,2,1,0001,A,268,268,0,0,0,0,1,1,192,0,0,N
2,1982,10,1,9,17,3,1,0001,A,98,98,0,0,0,0,0,5,60,0,0,N
2,1982,10,1,9,17,4,1,0001,A,381,381,0,0,0,0,0,3,319,0,0,N
2,1982,10,1,9,17,15,1,0004,A,571,571,0,0,0,0,7,9,457,0,0,N
2,1982,10,1,9,17,23,2,0002,C,775,775,0,0,0,0,0,8,645,0,0,N
2,1982,10,1,9,17,39,1,0002,B,262,262,0,0,0,0,0,0,212,0,0,N
2,1982,10,1,9,17,40,1,0001,A,336,336,0,0,0,0,4,8,212,0,0,N
2,1982,10,1,9,17,47,1,0003,A,280,280,0,0,0,0,0,2,189,0,0,N
2,1982,10,1,9,17,49,1,0001,A,1541,1541,0,0,0,0,3,43,1225,0,0,N
2,1982,10,1,9,17,66,1,0001,B,680,680,0,0,0,0,5,16,562,0,0,N
2,1982,10,1,9,17,66,4,0002,B,923,923,0,0,0,0,1,17,772,0,0,N
2,1982,10,1,9,17,76,1,0001,A,126,126,0,0,0,0,0,0,83,0,0,N
2,1982,10,1,9,17,79,1,0006,A,550,550,0,0,0,0,1,8,475,0,0,N
2,1982,10,1,9,17,79,2,0003,B,572,572,0,0,0,0,2,3,466,0,0,N
2,1982,10,1,9,8,227,1,0001,A,716,716,0,0,0,0,7,42,477,0,0,N
2,1982,10,1,9,8,230,1,0002,A,1110,1110,0,0,0,0,0,30,862,0,0,N
2,1982,10,1,9,8,231,1,0003,A,1084,1084,0,0,0,0,2,30,818,0,0,N
2,1982,10,1,9,8,235,1,0002,B,335,335,0,0,0,0,0,0,284,0,0,N
2,1982,10,1,9,8,237,1,0001,A,934,934,0,0,0,0,3,36,754,0,0,N
2,1982,10,1,9,8,245,2,0005,A,779,779,0,0,0,0,1,0,598,0,0,N
2,1982,10,1,9,8,245,3,0008,A,697,697,0,0,0,0,2,10,538,0,0,N
2,1982,10,1,9,8,245,4,0003,A,854,854,0,0,0,0,0,18,655,0,0,N
2,1982,10,1,9,8,245,4,0004,B,367,367,0,0,0,0,1,9,297,0,0,N
2,1982,10,1,9,8,245,5,0004,A,703,703,0,0,0,0,1,10,546,0,0,N
2,1982,10,1,9,8,245,5,0016,A,732,732,0,0,0,0,0,2,592,0,0,N
2,1982,10,1,9,8,245,6,0015,A,662,662,0,0,0,0,1,0,516,0,0,N
2,1982,10,1,9,8,251,1,0001,A,809,809,0,0,0,0,1,2,666,0,0,N
2,1982,10,1,9,8,252,1,0016,A,1041,1041,0,0,0,0,2,5,758,0,0,N
2,1982,10,1,9,8,259,1,0001,B,664,664,0,0,0,0,2,3,591,0,0,N
2,1982,10,1,9,8,260,1,0002,A,1456,1456,0,0,0,0,5,4,1119,0,0,N
2,1982,10,1,9,8,262,2,0001,A,1304,1304,0,0,0,0,10,17,1040,0,0,N
2,1982,10,1,9,8,263,1,0006,B,581,581,0,0,0,0,3,7,495,0,0,N
2,1982,10,1,9,8,293,1,0001,A,295,295,0,0,0,0,2,15,188,0,0,N
2,1982,10,1,9,8,298,2,0001,A,941,941,0,0,0,0,0,30,742,0,0,N
2,1982,10,1,9,8,298,2,0002,A,1127,1127,0,0,0,0,5,3,948,0,0,N
2,1982,10,1,9,8,298,3,0006,A,1455,1455,0,0,0,0,5,4,1185,0,0,N
2,1982,10,1,9,8,301,1,0009,A,779,779,0,0,0,0,1,5,640,0,0,N
2,1982,10,1,9,8,301,2,0005,B,873,873,0,0,0,0,0,3,711,0,0,N
2,1982,10,1,9,8,302,1,0002,B,1096,1096,0,0,0,0,4,4,862,0,0,N
2,1982,10,1,9,8,305,2,0001,A,1164,1164,0,0,0,0,3,8,979,0,0,N
2,1982,10,1,9,8,305,4,0001,B,738,738,0,0,0,0,3,7,652,0,0,N
2,1982,10,1,9,8,307,1,0008,A,1292,1292,0,0,0,0,3,23,1036,0,0,N
2,1982,10,1,9,17,13,1,0001,B,577,577,0,0,0,0,0,3,509,0,0,N
2,1982,10,1,9,17,16,1,0001,A,519,519,0,0,0,0,0,6,412,0,0,N
2,1982,10,1,9,17,23,2,0002,B,733,733,0,0,0,0,1,7,629,0,0,N
2,1982,10,1,9,17,23,2,0004,B,783,783,0,0,0,0,2,13,666,0,0,N
2,1982,10,1,9,17,23,3,0001,A,758,758,0,0,0,0,2,15,683,0,0,N
2,1982,10,1,9,17,23,3,0003,A,900,900,0,0,0,0,0,17,752,0,0,N
2,1982,10,1,9,17,23,3,0003,D,798,798,0,0,0,0,2,4,739,0,0,N
2,1982,10,1,9,17,36,1,0003,A,727,727,0,0,0,0,0,19,566,0,0,N
2,1982,10,1,9,17,32,1,0001,A,1101,1101,0,0,0,0,1,7,846,0,0,N
2,1982,10,1,9,17,56,1,0001,A,634,634,0,0,0,0,0,8,469,0,0,N
2,1982,10,1,9,17,57,1,0001,A,743,743,0,0,0,0,0,8,572,0,0,N
2,1982,10,1,9,17,66,3,0003,A,703,703,0,0,0,0,0,13,661,0,0,N
2,1982,10,1,9,17,66,4,0003,A,947,947,0,0,0,0,2,11,793,0,0,N
2,1982,10,1,9,17,79,3,0008,A,879,879,0,0,0,0,7,8,737,0,0,N
2,1982,10,1,9,17,79,3,0012,B,839,839,0,0,0,0,2,18,660,0,0,N
2,1982,10,1,9,17,79,3,0013,B,667,667,0,0,0,0,5,12,567,0,0,N
2,1982,10,1,9,17,79,4,0001,B,422,422,0,0,0,0,1,6,351,0,0,N
2,1982,10,1,9,17,84,1,0001,A,163,163,0,0,0,0,1,1,132,0,0,N
2,1982,10,1,9,17,114,1,0002,C,550,550,0,0,0,0,1,5,464,0,0,N
2,1982,10,1,9,17,114,4,0004,B,509,509,0,0,0,0,3,9,413,0,0,N
2,1982,10,1,9,17,118,3,0001,A,790,790,0,0,0,0,0,12,594,0,0,N
2,1982,10,1,9,17,120,1,0001,A,490,490,0,0,0,0,0,3,422,0,0,N
2,1982,10,1,9,17,137,1,0002,A,1164,1164,0,0,0,0,1,10,949,0,0,N
2,1982,10,1,9,17,145,1,0002,A,877,877,0,0,0,0,0,17,703,0,0,N
2,1982,10,1,9,17,147,2,0001,A,953,953,0,0,0,0,3,13,780,0,0,N
2,1982,10,1,9,17,149,1,0001,A,346,346,0,0,0,0,1,0,201,0,0,N
2,1982,10,1,9,17,103,1,0001,B,790,790,0,0,0,0,1,28,566,0,0,N
2,1982,10,1,9,17,114,1,0002,A,650,650,0,0,0,0,1,1,524,0,0,N
2,1982,10,1,9,17,114,3,0001,B,768,768,0,0,0,0,1,4,637,0,0,N
2,1982,10,1,9,17,115,1,0001,A,222,222,0,0,0,0,1,1,161,0,0,N
2,1982,10,1,9,17,117,2,0003,A,473,473,0,0,0,0,2,2,372,0,0,N
2,1982,10,1,9,17,118,1,0001,A,755,755,0,0,0,0,2,17,581,0,0,N
2,1982,10,1,9,17,141,1,0002,B,933,933,0,0,0,0,0,6,787,0,0,N
2,1982,10,1,9,17,198,1,0001,A,233,233,0,0,0,0,0,1,178,0,0,N
2,1982,10,1,9,17,205,1,0001,A,208,208,0,0,0,0,0,3,163,0,0,N
2,1982,10,1,9,17,207,1,0001,B,208,208,0,0,0,0,1,5,128,0,0,N
2,1982,10,1,9,17,226,1,0001,A,287,287,0,0,0,0,1,3,215,0,0,N
2,1982,10,1,9,17,233,1,0001,A,1268,1268,0,0,0,0,6,3,920,0,0,N
2,1982,10,1,9,25,11,1,0002,A,604,604,0,0,0,0,1,4,381,0,0,N
2,1982,10,1,9,25,13,1,0002,A,1124,1124,0,0,0,0,7,36,877,0,0,N
2,1982,10,1,9,25,20,1,0001,A,551,551,0,0,0,0,2,5,410,0,0,N
2,1982,10,1,9,25,25,1,0001,B,265,265,0,0,0,0,3,6,198,0,0,N
2,1982,10,1,9,25,34,3,0002,A,240,240,0,0,0,0,0,0,149,0,0,N
2,1982,10,1,9,25,55,1,0001,A,253,253,0,0,0,0,0,3,177,0,0,N
2,1982,10,1,9,17,195,1,0001,A,303,303,0,0,0,0,0,4,185,0,0,N
2,1982,10,1,9,17,207,1,0004,A,257,257,0,0,0,0,0,2,161,0,0,N
2,1982,10,1,9,17,208,1,0001,A,486,486,0,0,0,0,0,7,315,0,0,N
2,1982,10,1,9,17,214,1,0001,A,647,647,0,0,0,0,0,20,473,0,0,N
2,1982,10,1,9,17,218,1,0001,A,307,307,0,0,0,0,1,1,224,0,0,N
2,1982,10,1,9,17,227,1,0001,A,96,96,0,0,0,0,1,3,79,0,0,N
2,1982,10,1,9,25,16,1,0001,B,708,708,0,0,0,0,2,17,500,0,0,N
2,1982,10,1,9,25,16,1,0002,A,750,750,0,0,0,0,3,10,535,0,0,N
2,1982,10,1,9,25,19,1,0002,A,916,916,0,0,0,0,4,4,526,0,0,N
2,1982,10,1,9,25,36,1,0001,A,245,245,0,0,0,0,0,0,181,0,0,N
2,1982,10,1,9,25,39,1,0003,A,110,110,0,0,0,0,3,0,74,0,0,N
2,1982,10,1,9,25,40,1,0002,A,526,526,0,0,0,0,0,6,413,0,0,N
2,1982,10,1,9,25,40,2,0001,A,544,544,0,0,0,0,2,3,419,0,0,N
2,1982,10,1,9,25,40,3,0001,A,818,818,0,0,0,0,0,16,675,0,0,N
2,1982,10,1,9,25,53,1,0001,A,566,566,0,0,0,0,1,2,380,0,0,N
2,1982,10,1,9,25,60,1,0001,A,107,107,0,0,0,0,0,0,82,0,0,N
2,1982,10,1,9,25,61,1,0001,A,149,149,0,0,0,0,0,0,91,0,0,N
2,1982,10,1,9,25,118,1,0001,A,507,507,0,0,0,0,0,0,350,0,0,N
2,1982,10,1,9,17,79,2,0005,A,825,825,0,0,0,0,1,1,666,0,0,N
2,1982,10,1,9,17,79,5,0005,A,617,617,0,0,0,0,2,21,477,0,0,N
2,1982,10,1,9,17,79,6,0002,B,768,768,0,0,0,0,0,8,602,0,0,N
2,1982,10,1,9,17,79,7,0006,A,550,550,0,0,0,0,5,11,417,0,0,N
2,1982,10,1,9,17,79,8,0004,A,750,750,0,0,0,0,0,17,645,0,0,N
2,1982,10,1,9,17,100,1,0001,A,220,220,0,0,0,0,3,3,174,0,0,N
2,1982,10,1,9,17,118,3,0001,B,775,775,0,0,0,0,0,3,638,0,0,N
2,1982,10,1,9,17,124,1,0001,A,1277,1277,0,0,0,0,1,16,964,0,0,N
2,1982,10,1,9,17,143,1,0001,A,133,133,0,0,0,0,3,3,93,0,0,N
2,1982,10,1,9,17,152,1,0001,A,818,818,0,0,0,0,0,13,601,0,0,N
2,1982,10,1,9,17,173,1,0001,A,157,157,0,0,0,0,0,2,72,0,0,N
2,1982,10,1,9,17,178,1,0001,A,780,780,0,0,0,0,2,5,669,0,0,N
2,1982,10,1,9,17,180,1,0001,A,946,946,0,0,0,0,3,30,687,0,0,N
2,1982,10,1,9,17,180,1,0002,B,468,468,0,0,0,0,0,4,396,0,0,N
2,1982,10,1,9,17,180,1,0003,B,941,941,0,0,0,0,3,21,715,0,0,N
2,1982,10,1,9,17,185,1,0003,A,461,461,0,0,0,0,2,15,358,0,0,N
2,1982,10,1,9,17,199,1,0002,B,717,717,0,0,0,0,0,3,576,0,0,N
2,1982,10,1,9,17,206,1,0001,A,72,72,0,0,0,0,0,0,65,0,0,N
2,1982,10,1,9,8,263,2,0002,A,945,945,0,0,0,0,2,7,779,0,0,N
2,1982,10,1,9,8,263,3,0001,B,505,505,0,0,0,0,1,9,409,0,0,N
2,1982,10,1,9,8,263,3,0002,A,248,248,0,0,0,0,2,2,169,0,0,N
2,1982,10,1,9,8,264,1,0001,A,903,903,0,0,0,0,4,2,719,0,0,N
2,1982,10,1,9,8,265,1,0001,B,529,529,0,0,0,0,1,3,450,0,0,N
2,1982,10,1,9,8,268,1,0002,A,646,646,0,0,0,0,0,6,542,0,0,N
2,1982,10,1,9,8,279,2,0021,B,644,644,0,0,0,0,1,1,540,0,0,N
2,1982,10,1,9,8,279,2,0024,A,796,796,0,0,0,0,2,2,641,0,0,N
2,1982,10,1,9,8,279,4,0003,B,535,535,0,0,0,0,3,9,433,0,0,N
2,1982,10,1,9,8,279,6,0008,A,679,679,0,0,0,0,4,9,565,0,0,N
2,1982,10,1,9,8,279,6,0017,A,544,544,0,0,0,0,0,0,451,0,0,N
2,1982,10,1,9,8,279,6,0031,A,428,428,0,0,0,0,3,0,347,0,0,N
2,1982,10,1,9,8,284,1,0001,A,739,739,0,0,0,0,3,5,579,0,0,N
2,1982,10,1,9,8,285,1,0002,A,881,881,0,0,0,0,8,28,693,0,0,N
2,1982,10,1,9,8,285,2,0003,A,759,759,0,0,0,0,2,24,597,0,0,N
2,1982,10,1,9,8,294,1,0001,A,486,486,0,0,0,0,0,5,355,0,0,N
2,1982,10,1,9,8,298,1,0003,A,765,765,0,0,0,0,0,3,687,0,0,N
2,1982,10,1,9,8,298,3,0003,A,1686,1686,0,0,0,0,3,11,1317,0,0,N
2,1982,10,1,9,17,39,1,0002,A,262,262,0,0,0,0,0,0,212,0,0,N
2,1982,10,1,9,17,44,1,0002,A,1034,1034,0,0,0,0,5,8,796,0,0,N
2,1982,10,1,9,17,50,1,0001,A,486,486,0,0,0,0,1,14,373,0,0,N
2,1982,10,1,9,17,66,3,0004,A,552,552,0,0,0,0,1,3,432,0,0,N
2,1982,10,1,9,17,66,4,0002,A,981,981,0,0,0,0,7,12,760,0,0,N
2,1982,10,1,9,17,66,4,0004,B,804,804,0,0,0,0,0,7,664,0,0,N
2,1982,10,1,9,17,70,1,0001,A,102,102,0,0,0,0,1,3,63,0,0,N
2,1982,10,1,9,17,79,3,0006,B,528,528,0,0,0,0,3,7,440,0,0,N
2,1982,10,1,9,17,79,3,0014,B,540,540,0,0,0,0,0,5,422,0,0,N
2,1982,10,1,9,17,79,5,0003,A,643,643,0,0,0,0,1,15,527,0,0,N
2,1982,10,1,9,17,86,1,0001,B,880,880,0,0,0,0,3,4,694,0,0,N
2,1982,10,1,9,17,87,1,0001,A,198,198,0,0,0,0,0,5,157,0,0,N
2,1982,10,1,9,17,95,3,0001,A,308,308,0,0,0,0,0,9,236,0,0,N
2,1982,10,1,9,17,114,4,0005,A,500,500,0,0,0,0,1,11,401,0,0,N
2,1982,10,1,9,17,116,1,0001,A,396,396,0,0,0,0,2,5,312,0,0,N
2,1982,10,1,9,17,117,1,0002,A,583,583,0,0,0,0,2,12,466,0,0,N
2,1982,10,1,9,17,118,1,0001,B,704,704,0,0,0,0,2,14,552,0,0,N
2,1982,10,1,9,17,118,4,0001,A,780,780,0,0,0,0,0,11,644,0,0,N
2,1982,10,1,9,17,160,2,0001,A,569,569,0,0,0,0,1,0,460,0,0,N
2,1982,10,1,9,17,160,3,0001,B,646,646,0,0,0,0,3,5,520,0,0,N
2,1982,10,1,9,17,175,1,0001,A,331,331,0,0,0,0,2,0,290,0,0,N
2,1982,10,1,9,17,180,1,0001,B,948,948,0,0,0,0,4,31,684,0,0,N
2,1982,10,1,9,17,201,1,0001,B,762,762,0,0,0,0,1,3,622,0,0,N
2,1982,10,1,9,17,228,1,0001,A,232,232,0,0,0,0,0,6,164,0,0,N
2,1982,10,1,9,25,8,1,0001,A,1150,1150,0,0,0,0,3,3,824,0,0,N
2,1982,10,1,9,25,23,1,0001,A,1337,1337,0,0,0,0,0,8,1018,0,0,N
2,1982,10,1,9,25,23,1,0002,A,556,556,0,0,0,0,3,3,438,0,0,N
2,1982,10,1,9,25,25,1,0001,C,71,71,0,0,0,0,0,6,54,0,0,N
2,1982,10,1,9,25,34,1,0001,A,1068,1068,0,0,0,0,5,2,847,0,0,N
2,1982,10,1,9,25,39,1,0001,A,195,195,0,0,0,0,0,1,138,0,0,N
2,1982,10,1,9,25,39,1,0002,A,97,97,0,0,0,0,0,3,60,0,0,N
2,1982,10,1,9,25,40,1,0004,A,827,827,0,0,0,0,8,5,628,0,0,N
2,1982,10,1,9,25,72,1,0002,A,709,709,0,0,0,0,3,17,527,0,0,N
2,1982,10,1,9,25,72,2,0001,A,679,679,0,0,0,0,0,5,519,0,0,N
2,1982,10,1,9,25,82,1,0001,A,191,191,0,0,0,0,1,3,109,0,0,N
2,1982,10,1,9,25,100,1,0001,A,172,172,0,0,0,0,1,2,145,0,0,N
2,1982,10,1,9,25,120,4,0008,A,1032,1032,0,0,0,0,3,36,772,0,0,N
2,1982,10,1,9,25,57,1,0001,A,140,140,0,0,0,0,0,7,108,0,0,N
2,1982,10,1,9,25,67,1,0001,A,865,865,0,0,0,0,7,7,660,0,0,N
2,1982,10,1,9,25,87,1,0001,A,51,51,0,0,0,0,0,0,48,0,0,N
2,1982,10,1,9,25,104,1,0001,A,184,184,0,0,0,0,2,1,123,0,0,N
2,1982,10,1,9,25,120,1,0001,A,788,788,0,0,0,0,5,15,649,0,0,N
2,1982,10,1,9,25,120,3,0004,B,829,829,0,0,0,0,4,1,683,0,0,N
2,1982,10,1,9,25,120,3,0006,B,799,799,0,0,0,0,9,15,644,0,0,N
2,1982,10,1,9,25,120,4,0008,B,1029,1029,0,0,0,0,0,14,790,0,0,N
2,1982,10,1,9,25,120,5,0007,A,1404,1404,0,0,0,0,4,6,1149,0,0,N
2,1982,10,1,9,25,120,7,0002,B,826,826,0,0,0,0,2,4,696,0,0,N
2,1982,10,1,9,25,123,1,0001,A,162,162,0,0,0,0,0,0,136,0,0,N
2,1982,10,1,9,25,125,1,0001,A,607,607,0,0,0,0,2,6,465,0,0,N
2,1982,10,1,9,25,168,1,0001,A,581,581,0,0,0,0,0,2,468,0,0,N
2,1982,10,1,9,25,174,1,0001,A,463,463,0,0,0,0,1,2,352,0,0,N
2,1982,10,1,9,25,183,1,0001,A,335,335,0,0,0,0,0,1,248,0,0,N
2,1982,10,1,9,25,186,1,0001,A,222,222,0,0,0,0,0,2,159,0,0,N
2,1982,10,1,9,25,203,1,0001,A,1121,1121,0,0,0,0,0,3,810,0,0,N
2,1982,10,1,9,25,204,1,0002,A,911,911,0,0,0,0,4,6,715,0,0,N
2,1982,10,1,9,25,207,1,0002,B,723,723,0,0,0,0,1,13,479,0,0,N
2,1982,10,1,9,25,120,1,0004,A,1286,1286,0,0,0,0,2,8,1001,0,0,N
2,1982,10,1,9,25,120,1,0005,B,886,886,0,0,0,0,12,12,710,0,0,N
2,1982,10,1,9,25,120,5,0004,B,617,617,0,0,0,0,2,0,487,0,0,N
2,1982,10,1,9,25,120,6,0005,B,926,926,0,0,0,0,3,6,737,0,0,N
2,1982,10,1,9,25,120,7,0005,A,321,321,0,0,0,0,0,3,187,0,0,N
2,1982,10,1,9,25,151,1,0001,A,344,344,0,0,0,0,0,3,223,0,0,N
2,1982,10,1,9,25,155,1,0001,A,982,982,0,0,0,0,3,3,729,0,0,N
2,1982,10,1,9,25,217,5,0002,A,243,243,0,0,0,0,1,1,136,0,0,N
2,1982,10,1,9,43,4,2,0003,A,615,615,0,0,0,0,1,20,449,0,0,N
2,1982,10,1,9,43,47,1,0001,A,516,516,0,0,0,0,0,0,390,0,0,N
2,1982,10,1,9,43,47,2,0001,A,600,600,0,0,0,0,0,12,468,0,0,N
2,1982,10,1,9,43,60,2,0002,A,493,493,0,0,0,0,3,16,377,0,0,N
2,1982,10,1,9,43,75,1,0001,A,140,140,0,0,0,0,1,2,93,0,0,N
2,1982,10,1,9,43,84,1,0001,A,695,695,0,0,0,0,3,3,483,0,0,N
2,1982,10,1,9,43,85,1,0001,A,307,307,0,0,0,0,1,2,230,0,0,N
2,1982,10,1,9,43,90,1,0001,A,129,129,0,0,0,0,1,8,76,0,0,N
2,1982,10,1,9,43,96,1,0001,A,96,96,0,0,0,0,0,1,74,0,0,N
2,1982,10,1,9,43,100,1,0001,A,272,272,0,0,0,0,2,1,232,0,0,N
2,1982,10,1,9,43,114,1,0001,A,413,413,0,0,0,0,0,4,326,0,0,N
2,1982,10,1,9,25,9,1,0001,A,633,633,0,0,0,0,0,1,523,0,0,N
2,1982,10,1,9,25,34,2,0001,A,208,208,0,0,0,0,2,1,135,0,0,N
2,1982,10,1,9,25,40,2,0003,A,301,301,0,0,0,0,0,1,209,0,0,N
2,1982,10,1,9,25,40,3,0002,A,646,646,0,0,0,0,1,2,508,0,0,N
2,1982,10,1,9,25,46,1,0001,A,525,525,0,0,0,0,1,1,394,0,0,N
2,1982,10,1,9,25,50,1,0001,A,891,891,0,0,0,0,4,11,689,0,0,N
2,1982,10,1,9,25,50,1,0003,A,922,922,0,0,0,0,1,8,708,0,0,N
2,1982,10,1,9,25,52,1,0002,A,152,152,0,0,0,0,0,1,98,0,0,N
2,1982,10,1,9,25,58,2,0002,A,1218,1218,0,0,0,0,2,12,920,0,0,N
2,1982,10,1,9,25,93,1,0001,A,394,394,0,0,0,0,3,7,242,0,0,N
2,1982,10,1,9,25,120,4,0006,A,727,727,0,0,0,0,2,21,581,0,0,N
2,1982,10,1,9,25,120,5,0006,A,1127,1127,0,0,0,0,5,3,873,0,0,N
2,1982,10,1,9,25,120,6,0009,B,833,833,0,0,0,0,2,1,459,0,0,N
2,1982,10,1,9,25,121,1,0001,A,473,473,0,0,0,0,0,1,375,0,0,N
2,1982,10,1,9,25,130,1,0001,A,319,319,0,0,0,0,0,8,177,0,0,N
2,1982,10,1,9,25,131,1,0001,A,574,574,0,0,0,0,0,9,455,0,0,N
2,1982,10,1,9,25,132,1,0001,A,161,161,0,0,0,0,0,0,114,0,0,N
2,1982,10,1,9,25,176,1,0001,A,398,398,0,0,0,0,0,7,304,0,0,N
2,1982,10,1,9,25,182,1,0001,A,775,775,0,0,0,0,0,2,572,0,0,N
2,1982,10,1,9,8,298,4,0001,A,1245,1245,0,0,0,0,4,5,1031,0,0,N
2,1982,10,1,9,8,300,1,0001,A,533,533,0,0,0,0,0,20,410,0,0,N
2,1982,10,1,9,8,301,1,0002,A,573,573,0,0,0,0,5,5,454,0,0,N
2,1982,10,1,9,8,301,1,0008,B,829,829,0,0,0,0,2,2,654,0,0,N
2,1982,10,1,9,8,305,2,0001,B,1093,1093,0,0,0,0,7,6,964,0,0,N
2,1982,10,1,9,8,305,2,0002,A,913,913,0,0,0,0,5,2,764,0,0,N
2,1982,10,1,9,8,305,3,0001,A,1335,1335,0,0,0,0,2,6,1062,0,0,N
2,1982,10,1,9,8,305,4,0003,B,1034,1034,0,0,0,0,3,3,851,0,0,N
2,1982,10,1,9,8,307,3,0003,A,754,754,0,0,0,0,2,4,641,0,0,N
2,1982,10,1,9,8,307,3,0005,A,913,913,0,0,0,0,3,4,745,0,0,N
2,1982,10,1,9,8,307,4,0005,A,692,692,0,0,0,0,1,13,555,0,0,N
2,1982,10,1,9,17,9,1,0002,B,652,652,0,0,0,0,3,4,518,0,0,N
2,1982,10,1,9,17,11,1,0001,A,613,613,0,0,0,0,1,4,459,0,0,N
2,1982,10,1,9,17,13,1,0001,C,363,363,0,0,0,0,0,3,313,0,0,N
2,1982,10,1,9,17,15,1,0004,B,590,590,0,0,0,0,5,8,547,0,0,N
2,1982,10,1,9,17,15,2,0001,B,637,637,0,0,0,0,3,3,569,0,0,N
2,1982,10,1,9,17,15,2,0003,A,675,675,0,0,0,0,1,5,534,0,0,N
2,1982,10,1,9,17,22,1,0003,A,678,678,0,0,0,0,4,11,530,0,0,N
2,1982,10,1,9,17,22,2,0001,A,526,526,0,0,0,0,1,2,440,0,0,N
2,1982,10,1,9,17,137,1,0001,A,591,591,0,0,0,0,2,0,437,0,0,N
2,1982,10,1,9,17,138,1,0002,A,488,488,0,0,0,0,4,3,388,0,0,N
2,1982,10,1,9,17,141,1,0002,A,1091,1091,0,0,0,0,3,16,830,0,0,N
2,1982,10,1,9,17,152,2,0001,A,786,786,0,0,0,0,0,24,579,0,0,N
2,1982,10,1,9,17,160,1,0002,A,526,526,0,0,0,0,1,0,435,0,0,N
2,1982,10,1,9,17,184,1,0001,A,500,500,0,0,0,0,2,1,333,0,0,N
2,1982,10,1,9,17,185,1,0004,A,214,214,0,0,0,0,0,1,139,0,0,N
2,1982,10,1,9,17,220,1,0001,A,554,554,0,0,0,0,2,5,502,0,0,N
2,1982,10,1,9,17,901,1,0002,A,361,361,0,0,0,0,1,5,246,0,0,N
2,1982,10,1,9,25,2,1,0001,A,567,567,0,0,0,0,2,1,374,0,0,N
2,1982,10,1,9,25,3,1,0001,B,768,768,0,0,0,0,6,9,538,0,0,N
2,1982,10,1,9,25,10,1,0001,A,237,237,0,0,0,0,0,7,145,0,0,N
2,1982,10,1,9,25,13,1,0001,A,1254,1254,0,0,0,0,8,39,981,0,0,N
2,1982,10,1,9,25,19,1,0002,B,942,942,0,0,0,0,3,13,760,0,0,N
2,1982,10,1,9,25,38,1,0002,A,1094,1094,0,0,0,0,1,23,821,0,0,N
2,1982,10,1,9,25,40,1,0003,A,468,468,0,0,0,0,0,4,372,0,0,N
2,1982,10,1,9,25,40,4,0004,A,700,700,0,0,0,0,3,7,570,0,0,N
2,1982,10,1,9,25,51,1,0001,A,846,846,0,0,0,0,2,2,658,0,0,N
